lat,lon,ACCESS1-0,ACCESS1-3,CanESM2,CNRM-CM5,CSIRO-Mk3-6-0,FGOALS-s2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-MR,MIROC5,MIROC-ESM,MIROC-ESM-CHEM,MRI-CGCM3,MRI-ESM1
-35.340301513671875,302.5,22.0,22.7,9.2,8.2,5.8,32.2,14.7,17.0,14.0,8.9,10.2,13.9,9.3,12.1,9.8,8.8,9.6
-34.397899627685554,18.75,4.5,1.9,9.4,6.0,13.5,6.0,1.6,0.3,1.9,11.0,7.6,20.4,2.9,1.7,4.2,1.4,1.6
-34.397899627685554,21.25,15.6,4.5,9.0,8.2,14.8,34.2,5.0,2.8,3.6,10.0,5.4,11.3,2.7,8.0,8.9,1.5,3.0
-34.397899627685554,22.5,5.2,2.7,6.8,8.4,26.8,4.7,4.0,3.8,2.0,7.1,3.6,8.7,1.7,3.9,4.1,3.3,1.6
-34.397899627685554,23.75,4.4,2.1,6.7,10.3,15.7,8.7,2.3,3.7,0.9,8.3,5.0,13.0,2.0,3.8,2.7,4.1,3.8
-34.397899627685554,25.0,3.5,2.5,10.1,11.7,58.4,9.9,7.0,4.3,0.7,13.1,6.1,17.3,2.4,3.0,4.0,7.5,7.0
-34.397899627685554,138.75,4.3,4.8,9.5,10.1,5.1,14.8,3.2,8.0,8.5,10.5,12.3,8.2,4.7,3.4,7.3,6.8,10.0
-34.397899627685554,150.0,5.2,17.2,6.0,10.9,21.4,18.9,12.1,10.7,17.9,11.7,13.3,6.7,2.3,7.5,3.3,9.4,11.8
-34.397899627685554,151.25,17.0,23.5,6.0,9.1,18.3,19.5,5.6,4.6,4.4,15.5,8.8,9.0,4.7,18.2,10.7,6.8,5.6
-34.397899627685554,287.5,6.7,1.8,8.2,17.1,24.4,15.4,8.4,14.4,22.3,26.9,14.0,15.7,2.8,9.9,8.2,8.4,10.9
-34.397899627685554,288.75,29.2,10.6,28.0,17.3,23.2,35.9,23.0,46.0,45.5,10.7,15.1,41.5,8.8,24.4,20.2,12.0,12.4
-34.397899627685554,291.25,64.0,33.0,34.6,12.4,23.5,58.5,25.1,54.6,57.9,25.2,29.7,32.8,14.6,22.6,17.8,11.6,10.2
-34.397899627685554,292.5,26.8,10.7,32.3,17.0,15.8,21.3,18.6,9.6,10.8,12.2,19.4,26.1,9.7,19.5,17.1,7.1,7.9
-34.397899627685554,297.5,29.4,22.5,16.4,9.2,18.6,21.1,12.3,15.8,21.5,10.0,12.2,20.8,11.4,14.7,17.5,8.2,9.5
-34.397899627685554,298.75,34.2,30.3,10.7,11.1,18.7,27.7,15.5,21.5,26.0,9.7,15.2,24.7,13.2,19.5,18.1,8.6,9.4
-34.397899627685554,300.0,29.8,34.3,12.8,12.3,18.7,30.2,17.9,28.7,32.3,13.3,19.2,33.5,20.8,19.9,20.6,8.0,11.7
-34.397899627685554,301.25,34.7,32.5,13.6,10.5,10.1,40.7,14.0,19.7,19.8,11.2,13.5,27.5,14.8,15.3,12.2,9.7,11.5
-34.397899627685554,302.5,27.3,37.8,11.9,8.3,10.0,51.5,17.2,19.7,18.9,12.0,12.0,18.4,14.9,8.6,7.8,6.1,6.8
-34.397899627685554,303.75,9.7,10.3,9.1,9.6,7.0,32.2,16.2,16.8,17.7,8.2,10.0,13.4,11.7,5.9,6.2,8.3,6.0
-34.397899627685554,305.0,13.4,11.5,9.4,5.1,4.9,35.3,9.7,12.8,10.8,7.4,6.5,12.4,5.8,5.8,6.8,10.1,6.1
-34.397899627685554,306.25,10.5,4.9,7.8,6.6,3.9,27.4,14.5,10.3,11.4,7.4,2.8,12.3,2.9,9.2,7.4,11.7,8.3
-33.455501556396484,18.75,6.7,3.5,11.4,20.1,16.2,35.7,6.5,3.8,5.0,10.8,6.6,18.5,4.6,6.2,8.2,4.7,7.4
-33.455501556396484,20.0,13.8,7.5,9.3,20.8,10.6,48.6,8.0,7.4,6.0,19.4,11.4,20.8,8.2,8.3,9.8,5.5,8.5
-33.455501556396484,22.5,12.7,7.5,11.8,13.6,3.8,49.9,6.8,8.6,6.5,16.9,7.9,20.6,9.3,11.2,11.4,9.4,12.9
-33.455501556396484,25.0,4.6,4.6,12.3,12.8,7.7,38.3,6.8,8.6,6.6,8.6,5.0,20.7,5.8,9.4,7.3,14.4,17.9
-33.455501556396484,26.25,2.4,1.9,7.3,7.1,3.6,29.7,5.2,5.6,3.8,4.9,4.1,13.4,3.6,7.4,5.0,8.0,7.2
-33.455501556396484,27.5,3.0,2.9,4.2,6.5,2.4,13.1,4.5,4.1,1.7,5.7,3.6,11.6,3.0,5.6,4.8,8.9,6.6
-33.455501556396484,115.0,9.8,10.3,9.0,8.4,11.2,12.5,4.5,3.0,3.3,4.3,4.7,11.7,8.1,12.4,11.4,2.9,6.8
-33.455501556396484,116.25,12.6,13.9,14.6,9.3,7.7,20.4,4.9,3.3,4.8,3.9,6.8,15.0,6.9,21.0,26.9,5.1,7.4
-33.455501556396484,137.5,12.3,10.0,12.6,14.4,5.7,28.2,6.0,8.2,8.7,10.1,15.5,9.6,7.4,5.8,9.0,7.9,12.1
-33.455501556396484,150.0,48.3,59.8,16.2,16.7,28.7,65.3,18.2,19.6,25.3,22.5,22.0,19.6,8.4,11.8,5.1,20.5,20.7
-33.455501556396484,151.25,17.9,26.4,14.6,14.4,15.3,26.4,7.9,8.9,10.9,18.6,12.9,10.1,3.8,13.2,7.6,10.4,10.8
